imdbId,tvdbId,tmdbId,tvmazeId
tt21132302,,226055,67805
tt14485174,,217850,
tt16233462,412789,209082,59117
tt29353676,,209326,
tt26455569,,223688,
tt22689910,,214636,
tt21802794,,211231,63137
tt26765374,,210291,
tt24022296,446127,245441,75088
tt22693974,,215709,65979
tt19899752,420081,215577,61922
tt21963650,,206709,63878
tt26914524,,227856,83518
tt21325052,,207883,66002
tt21270848,,217339,63036
tt21636200,,213771,
tt19868804,,222922,67945
tt27776045,,226687,68778
tt19636762,419001,199352,
tt28183323,441349,242101,90244
tt26627660,437184,231293,63740
tt12966558,419233,218348,49887
tt31106663,,235022,
tt30293275,,230779,72964
tt22459586,424501,235924,71503
tt29626178,440559,238711,71825
tt31189997,444420,281352,
tt9892936,426288,207333,41256
tt30415005,,241413,
tt31067371,445339,244525,75168
tt2733504,,208731,
tt31633032,446557,234901,
tt30444310,443396,241554,73453
tt29427309,,246394,68925
tt11572882,,253565,
tt29633869,440819,235894,73502
tt29402557,439294,245547,70958
tt34597975,,236437,80433
tt32543662,450873,256235,
tt33983792,,274276,80642
tt34194430,450645,254483,
tt34622414,455260,272668,
tt31502721,456080,275453,80518
tt29632046,457705,277805,81924
tt29515862,440342,235969,83385
tt32485172,,242871,82613
tt28307353,,282023,83958
tt35937253,,284894,82975
tt29939155,459277,240630,82919
tt35609926,,283252,82313
tt3781708,,250506,
tt35130041,,278968,
tt31173096,454715,245648,85051
tt37439438,,294726,85608
tt37436184,,258357,85748
tt17676654,,283228,66319
tt35598067,,284887,
tt39137681,,280948,88806
tt37918904,,298412,
tt36468191,469817,302904,
tt37762533,,297492,
tt38583096,458965,281358,
tt40338309,474870,314307,
tt12627510,,292223,
tt42761339,478778,318117,92335
tt0300723,,207457,23552
tt0156212,,278477,
tt2128066,,287166,
tt0168438,285667,246675,
tt3774988,,86745,
tt0349039,,310057,
tt0220896,,312741,
tt0211859,,222769,
tt0388597,,246198,
tt0310497,295636,212895,
tt0349005,316416,204736,
tt0135087,,220982,
tt0210408,,195864,
tt0209664,,279756,
tt0209784,,282664,
tt1956366,,158229,
tt8798312,463906,295216,
tt1791335,,215466,
tt2294173,,209429,
tt1386155,,312074,
tt0498966,,318380,
tt1297883,205961,216650,
tt0211876,,216500,
tt4059976,,228850,49660
tt3206462,,243705,51494
tt0219447,,216531,
tt5093452,,67936,9992
tt2078209,,210441,
tt0224850,,295848,41194
tt0262180,,154673,
tt0166047,,225350,51139
tt1807509,,203460,
tt11212682,,212631,
tt0281426,,216920,
tt13327370,,230301,
tt12546678,,106694,51189
tt5785658,,231960,37972
tt15090462,,197190,61368
tt22185440,426292,210411,67175
tt11285824,,96530,53645
tt0202758,,215701,
tt20854190,,196906,
tt19865004,,221537,62389
tt19886324,,194546,
tt20833282,,213852,89377
tt21875418,423226,158900,64004
tt21279362,,209325,
tt18815512,,205151,83589
tt25502742,,218776,
tt24018332,,198050,72159
tt26669752,430681,222178,
tt23461948,439901,238426,71793
tt21268616,,218265,66385
tt22806544,,218477,67318
tt21613416,,229373,69480
tt34755671,435153,279060,84628
tt22042154,,227684,
tt28336217,,230418,69840
tt28285430,,230020,77002
tt29855759,,233090,
tt26255952,442602,241918,73571
tt29053466,,241815,
tt30024095,,222064,74433
tt30890384,,275277,80632
tt16163746,430458,219064,67165
tt31229516,,242933,89165
tt27304258,432966,223294,67725
tt31711346,460125,249127,82548
tt31188494,,239711,
tt28256288,436695,229711,69605
tt31844356,457884,237052,75518
tt30406366,443261,241361,73352
tt29580236,,233971,
tt31777928,,249594,83069
tt31091039,452714,261102,78970
tt31105896,,243219,
tt9019946,,257618,
tt26909806,,234212,67235
tt32777999,,277837,78042
tt33458973,,271341,85213
tt36667479,,280016,84039
tt32117499,,246706,78203
tt30876892,,243691,74430
tt35064818,458803,279339,81584
tt35060339,460175,295170,82574
tt34809848,,278003,
tt35792835,,284687,
tt37370861,,292035,
tt34930049,457157,278162,
tt38516631,,303128,
tt32138646,,252556,
tt37619724,,291349,
tt37854790,,301213,86725
tt18381568,,254417,77012
tt39299461,,243691,
tt39930758,,290226,
tt29794599,,279042,
tt0428134,87691,16491,10505
tt0364166,83732,15148,
tt0253839,81712,2701,13223
tt0120921,78538,6337,41475
tt0318997,79311,11245,507
tt0098825,79861,21720,3282
tt0492519,,281296,
tt0169519,187341,13405,
tt0096578,275568,77155,
tt0082461,,5884,50769
tt0108941,79866,9045,1785
tt0297120,345648,41327,32341
tt0346946,,76486,
tt0076736,255117,35245,
tt0078565,249646,4930,50717
tt0173533,236431,38496,
tt0197199,,123612,
tt0182597,285239,22596,56055
tt0313089,250187,9108,
tt2336662,,90603,44366
tt0272989,324277,105480,75498
tt0329949,262029,81481,55753
tt0167637,272954,97344,
tt0280305,,303612,
tt0280366,,116658,
tt0171000,,67262,
tt1433420,,75551,
tt0094508,308099,40191,
tt0092411,,27489,28705
tt1217638,,195598,
tt0077104,,27440,59871
tt0086705,,21986,44026
tt0205917,256318,19514,17999
tt0098479,250855,6108,16247
tt0256019,126511,9163,30850
tt0103527,251566,2526,11935
tt1790954,215411,45447,18434
tt0324911,,16885,51016
tt0108215,72795,13616,15103
tt0078698,,19083,41860
tt0442732,,300,
tt1170234,97361,34136,
tt0071021,,666,
tt0164292,325382,9290,50856
tt0395415,,58464,72043
tt0757081,190651,24731,
tt1956210,,69697,
tt0167717,263511,51661,
tt0115112,,57447,
tt0096158,,25447,
tt3782838,282564,61729,615
tt5278426,,47272,29823
tt0254040,,30495,
tt6865750,,71592,
tt0103494,,136343,
tt11853364,381880,99940,45186
tt11962166,,100572,52884
tt0199026,143991,77143,23366
tt12682218,,112077,49134
tt14271432,,119881,55412
tt11053424,,126025,
tt19119938,,123886,61327
tt16427924,,139396,63538
tt14203572,424966,209479,62323
tt8594506,,80735,
tt33034179,,270912,
tt40603331,,218629,
tt0280306,317773,72285,
tt0459718,,239708,
tt0380855,,259741,
tt2079933,,315645,
tt0211135,,290396,
tt0220246,,310875,
tt0227873,,216934,
tt1369004,,156288,
tt0324726,,315774,
tt0231030,,284218,
tt0432670,,285959,
tt7238510,,312244,
tt2829066,,209385,
tt0069104,81351,70698,
tt2275177,,276569,
tt6286678,,91792,
tt1051896,,239820,
tt0434718,,214329,
tt4478068,296245,62791,3158
tt4452688,295686,63260,3077
tt6357800,,128059,
tt4269716,289950,62111,6465
tt5803450,,220736,
tt1182856,,285303,
tt1465444,,198262,
tt0118272,,231198,51047
tt29135796,,233591,
tt10358798,,121158,
tt11617848,387056,115970,51405
tt11151628,,120338,
tt12299422,,206219,
tt15458236,,134224,71261
tt11444366,,198085,45299
tt14766834,,126910,
tt14710628,,133290,
tt14486948,,123888,56312
tt15758760,396362,119955,
tt24217766,,211829,66723
tt15330638,,130524,
tt15772310,,137678,
tt16481820,,208925,63958
tt16584084,413948,153671,
tt15510352,,201408,57971
tt15850486,,206344,63032
tt15332562,,197975,
tt16078220,,212625,
tt18271846,417812,178066,60859
tt0341743,,64828,
tt21975100,424505,228718,
tt22495072,,211779,
tt23181168,,213608,65017
tt23736874,,217014,
tt19785210,419270,210239,
tt21650832,431228,219721,67571
tt18250292,429775,218753,
tt28143945,432202,242816,80857
tt27584368,,219899,
tt26599028,,219719,
tt26744306,,221107,
tt10366552,432051,216681,67875
tt20916306,424968,229876,
tt26345241,,219136,66595
tt22767418,,212250,68601
tt21929228,,289318,
tt26985690,,245065,
tt26749035,,233285,
tt19265146,,208596,64269
tt23747984,,240435,
tt28075973,,227170,
tt28642799,,231505,
tt26750284,,211172,74613
tt28864685,,234463,
tt28750510,438724,233236,71134
tt27497202,,234767,68095
tt9071808,423102,214160,59956
tt29233202,386217,157319,72033
tt16280546,413011,223300,64627
tt14832124,,238179,72563
tt23987504,,232615,
tt23458434,429759,235769,66285
tt30063915,447357,248698,76694
tt31945757,444529,244033,
tt31322085,446190,246461,74701
tt31862809,,248064,81804
tt23462718,,245544,
tt35852286,,236261,
tt18970050,,197288,
tt27411674,,260203,
tt33295797,454241,235555,79344
tt32374361,450159,254514,79839
tt31510819,446831,247718,75026
tt22175732,,242860,81651
tt38221085,,281005,88332
tt32872971,,286656,84955
tt27842369,,256747,77793
tt24512588,428425,216412,65778
tt38119083,,261902,87086
tt16793448,,203834,91410
tt21057450,,208397,62556
tt0233044,436458,73536,6949
tt0103398,,15505,85208
tt0120936,271146,82678,56052
tt0081900,85185,13397,8263
tt0380086,,3508,9070
tt0169415,173041,91432,
tt0405926,,77224,
tt31036810,71397,1975,
tt31027441,71397,1975,
tt0195217,318858,100546,
tt0280334,,35957,43561
tt0168317,257659,64495,34746
tt2181219,255509,61777,13480
tt2963302,,322095,
tt0856134,,241602,
tt0499159,,222568,55310
tt2011844,,258160,
tt1065309,81020,13296,18559
tt0446815,276071,5230,
tt0106657,,29345,36288
tt0498425,,4394,
tt0367445,,16379,
tt4741914,,3378,
tt0140750,250532,8451,51166
tt0814234,172171,7357,8526
tt0442646,,4287,
tt0358810,,1235,29731
tt1048082,84901,7104,26907
tt0364887,139241,8927,32044
tt0080242,72794,3226,3665
tt0799884,,2244,
tt0094536,,9971,
tt0354345,,781,
tt1392307,138761,52229,8118
tt0441579,81405,25631,19691
tt0071039,251678,42244,13506
tt0220227,285153,70334,
tt3587846,281638,60875,1430
tt0095080,,59503,
tt0238777,,91522,
tt4146128,296065,63647,2942
tt0216509,,97560,57338
tt7328848,,78531,
tt7366338,360893,87108,30770
tt7909970,367030,91275,34526
tt7854398,,76209,34449
tt7572868,351959,86343,33129
tt7468900,,73314,33169
tt8334618,,79176,38576
tt0101182,,66780,
tt9731254,372976,96208,45330
tt11767964,,110223,
tt0206478,216031,115158,23367
tt13429936,392604,283855,62207
tt10669608,,110232,43325
tt0080197,,24487,
tt12594678,,157006,
tt0823357,,204496,
tt0354287,,208381,15480
tt22003332,,239208,
tt0229903,,211490,
tt5831336,,228743,
tt0161982,,209358,
tt1124343,,219520,
tt0209731,,221172,
tt0208640,,227045,
tt6287244,,255804,
tt4299758,,293527,
tt4483522,,290095,
tt0094504,,286008,
tt0381813,,313792,
tt4927992,,123514,
tt3931050,,241884,
tt5118920,,301713,72369
tt4551134,,205679,
tt12725000,,230118,
tt2192609,,325698,25473
tt7464802,,250825,
tt6771788,,281475,
tt7663442,,232091,
tt34385147,,276206,
tt32625048,,256882,
tt14491196,,137233,58822
tt8681148,378990,154359,37649
tt18273934,,208637,
tt13355234,,197193,61960
tt27155510,,223712,64640
tt21339080,,154402,
tt21928702,,211275,
tt19357652,,197309,
tt21308854,,207558,
tt23739022,,214546,65300
tt28023908,,288565,
tt21861638,421623,209752,62119
tt23489550,,213755,65547
tt18926830,,218532,66859
tt26474605,,220707,
tt21064076,,220018,62564
tt23773880,,215082,65995
tt21866806,,211863,67721
tt21872984,423070,208156,66593
tt17013170,432500,223128,
tt22467658,,222899,67465
tt26443438,,224288,66692
tt27763346,,211748,
tt21110620,,206731,
tt22754212,,214032,67253
tt26542712,,221837,70003
tt20032988,411095,229910,67498
tt29732708,,234285,
tt20692900,427565,226220,66891
tt28101844,,223875,74310
tt27719356,436798,230341,
tt19862726,,226826,68196
tt29927728,,239193,72588
tt22264252,425298,210946,70945
tt31457018,,246713,
tt20872980,443038,244207,67793
tt30895499,438434,245640,84862
tt20414388,,209031,63833
tt31105951,,245009,74401
tt31114203,464950,295162,85933
tt11384300,433160,212588,74535
tt20697956,,217828,68422
tt15082926,,212422,56486
tt30989829,,243495,
tt32424747,449030,251909,76121
tt32263045,,253344,76563
tt28288478,436900,230003,72959
tt23812248,,214379,
tt0075499,,196165,
tt33501959,462797,272586,88796
tt34622092,,276418,
tt33399961,,275348,80553
tt33745056,455285,273801,80035
tt34906758,,274878,80581
tt29203138,,228264,81963
tt32345919,460209,284972,
tt28015657,,244006,
tt36824311,,288472,84359
tt35728748,461413,318203,86435
tt33983431,,273715,
tt36850092,463425,290883,88426
tt37498110,,290692,
tt37812765,,286198,86787
tt39303266,,301886,
tt42206645,467423,299365,91502
tt39309581,,277584,
tt37572358,468527,302193,87414
tt39221402,,309064,
tt34692373,456888,310239,89662
tt38784747,,312315,
tt28338483,,233282,78607
tt39282718,,308065,86474
tt42764103,,317883,
tt0830361,79637,3868,503
tt0847150,81517,13892,20810
tt13031912,80971,6094,49991
tt0090521,72628,658,11508
tt2239947,258604,43121,1082
tt0120570,77831,3556,7397
tt0795156,279855,2130,19823
tt0216452,250860,77598,
tt0877560,,71071,79960
tt0169501,76845,232,3473
tt1050057,83795,13791,1093
tt0299352,,290914,
tt0280770,156121,40182,3660
tt0061308,,4692,
tt0453375,,65577,40079
tt0085114,201871,14362,18887
tt0288935,,6087,
tt0071001,,4723,36267
tt0129692,81495,9190,18579
tt0278548,,44812,
tt0329476,71508,14120,35434
tt0094562,73575,1804,
tt1215974,83640,8227,23849
tt0176365,184451,19827,
tt0086753,78755,6406,24964
tt0092404,78200,13402,19788
tt0251558,,324,
tt0138981,,46288,
tt0098796,,51926,36908
tt0300841,224501,52916,
tt0358794,,69548,
tt0084053,84089,13533,
tt0083508,,23683,2213
tt0106956,,39381,46514
tt3910804,299408,64099,3374
tt0270127,,52448,
tt0494192,81615,42238,26988
tt0106720,,33897,
tt3254428,,77330,
tt4520906,301347,64593,3369
tt1584150,156041,35115,7372
tt5807996,316269,68378,23146
tt5909930,350056,80707,37656
tt7104930,,78012,34897
tt7186126,,87932,30415
tt0080659,,34218,50667
tt9308682,,111462,39760
tt13406036,,126400,53485
tt15410190,,154861,59890
tt2263761,,283746,47861
tt21448608,,207470,63439
tt7610720,337509,74876,
tt27349314,433428,242879,79486
tt0089004,,26920,
tt6527696,,322006,
tt0229172,,207432,89570
tt0875947,,255404,
tt0784920,,325510,
tt0224887,,217595,23169
tt1642047,,292875,
tt1436303,,137776,
tt0220941,,208640,
tt1656867,,129824,28396
tt0862886,,315504,
tt0389655,255688,209362,
tt2353113,257984,200833,12146
tt9020770,,138131,
tt0209766,,244547,
tt0167557,,219694,
tt2679560,,276417,
tt2654500,258356,284902,
tt0364838,256072,226366,
tt3068588,276997,244911,
tt3422496,279422,232114,
tt3666116,,219247,
tt4296656,,309697,
tt0395385,,316314,
tt8630708,,197264,
tt0270115,,304455,
tt5184582,,272342,
tt5604062,,106767,26159
tt5923134,,244269,
tt4479494,,302913,
tt33347426,,270898,
tt10055734,359966,88328,40401
tt10324306,,89671,42307
tt12048276,368237,99631,
tt0332988,,294281,
tt10888950,,116401,
tt1623352,,323995,
tt5744906,313065,116572,
tt16548124,,207109,
tt30844374,,243694,
tt15475734,,135449,
tt16993078,,195125,
tt16432936,,135753,
tt13222170,,123086,
tt15771888,,137903,59178
tt17163920,,156313,60067
tt22489450,,157156,
tt21053544,,195589,
tt17350192,,225956,
tt18247152,,200941,62423
tt1746418,,316728,
tt22002370,415190,137043,64084
tt19244304,418424,200875,61324
tt26543171,,217325,
tt23143876,441828,224795,73722
tt21365986,423098,209727,63393
tt13729162,,194763,61627
tt22297684,,211116,64434
tt27111669,,224349,
tt29569080,426962,206689,72394
tt29549910,428361,223906,67824
tt12356370,,244589,79442
tt31924877,443258,241795,75787
tt28197611,427278,214528,79498
tt30870221,,276105,
tt28114929,,243466,
tt31261522,,223890,74453
tt30219155,,234294,
tt17348078,,156127,
tt3849940,,320457,
tt32932208,452419,259419,83483
tt15618560,453598,208533,
tt37436162,,262237,86295
tt34616344,,274778,
tt34988203,,279307,86224
tt35658944,,316860,
tt37218592,424328,209110,80054
tt37600136,454840,280945,85359
tt29353885,447412,274677,75314
tt28703560,463476,284605,84598
tt35822329,455518,291076,83042
tt9278304,,300351,81838
tt27094707,,222239,
tt37049977,,292614,
tt35256070,,280872,81537
tt36555340,,287615,
tt37048418,,293254,
tt37303446,463716,293708,85397
tt34683603,,277544,85871
tt11874802,,301914,87452
tt32582972,,304336,
tt32367963,,254442,77017
tt15560494,,226900,
tt28056869,,317143,85547
tt39305428,471718,306820,
tt37786248,472134,309662,90119
tt38256162,468009,300683,
tt36874852,,290918,90039
tt34809853,464356,276161,
tt36022742,461039,285807,83053
tt29225392,,235195,
tt0168286,,115444,
tt0454653,,262245,
tt0883301,,107028,
tt0171987,273910,283253,
tt0364858,,158536,
tt0121020,270987,91532,
tt1948498,,292767,
tt0195453,253906,63524,17084
tt0959425,,116963,
tt3203794,,296827,
tt1807140,,296881,
tt0491610,,60295,
tt0266210,,313369,
tt2012463,250635,51096,70056
tt0209525,,324871,
tt0209850,,283156,
tt1170962,,126077,
tt0139785,,129665,
tt4405738,,135837,
tt3253748,288991,102106,
tt3451080,,83006,
tt4073180,286817,61618,19213
tt2970414,271250,298907,5830
tt0470005,,291320,
tt4333142,,278292,
tt5319792,,221212,
tt24512854,,295654,
tt4559906,,316757,
tt5660306,,218836,
tt5377310,308240,66267,13175
tt8255316,,93542,
tt5232792,343253,75758,8898
tt4457462,,319793,
tt15727986,,214907,
tt6131454,,69060,23449
tt6350270,,158606,
tt9784004,359060,87059,40726
tt5819804,,91199,
tt11943452,,93443,
tt9295358,,93672,45613
tt11686712,,99637,
tt12363150,,110632,50728
tt8531222,,97084,45563
tt7905506,,99232,49295
tt11827694,,104811,48647
tt9621146,,97222,40155
tt13855478,,112105,53135
tt13622776,393187,114461,52343
tt13716808,,118650,
tt13890486,,118198,58815
tt14411816,,125527,55559
tt14113682,,119923,53643
tt14733466,,127306,
tt12199200,,115387,52685
tt8852066,406223,131719,57237
tt13610872,,136397,55076
tt11187170,,158397,
tt15340790,,135799,58164
tt9816118,,136468,
tt18396952,,169588,60873
tt18950140,,106515,
tt15516132,,201865,
tt15073704,,236798,
tt13459428,,123629,67093
tt22646840,426546,213803,65003
tt21429232,,138124,64635
tt23028590,442800,214614,
tt27468963,,224485,
tt27837739,,227146,69025
tt28228754,,228979,
tt28306965,,230716,69800
tt27775188,,226633,74591
tt35535620,,301096,
tt15852904,,195230,60963
tt29550481,,212571,
tt28865770,,236072,
tt26916286,431703,221301,67218
tt26591110,430543,226285,66869
tt33560556,445291,246531,
tt32306399,450515,249670,77674
tt35378081,442549,245079,80528
tt0958865,,228584,
tt32499500,455092,256803,77786
tt35615598,,287167,82327
tt32174388,451306,287123,83587
tt34434483,455861,292652,84749
tt36515265,,276390,85431
tt33096033,,262594,83968
tt37546387,,287309,
tt2279661,,225676,
tt35672461,,316835,82739
tt36590024,462664,297674,84120
tt38267653,,299348,
tt36789130,,301283,86352
tt27543562,450799,298168,
tt38264832,,300480,91116
tt40151661,,314922,90646
tt40164372,,314936,
tt32490790,435436,226745,
tt0452573,75599,9026,2022
tt1525227,,16873,45937
tt0174399,177671,44225,36365
tt0092488,,10756,27742
tt0094521,82200,13841,38048
tt1570540,,71767,55523
tt1489372,247938,64575,
tt0244901,258211,42093,
tt0276711,250031,94692,
tt0276694,261493,121777,43133
tt0081956,189141,70575,30061
tt0280303,,100489,
tt1600395,,45394,
tt0335644,264573,310664,
tt2322915,,80647,
tt1379422,97551,67183,
tt1451751,98631,69172,
tt0163476,,19205,
tt0476436,,305665,
tt0380953,257467,13882,57654
tt0230958,314191,103491,
tt0125111,253479,43090,40077
tt0078648,256855,80082,49464
tt0168084,260997,79972,40082
tt1305108,84228,19887,7437
tt0213344,78031,13693,39226
tt0106071,294471,19158,
tt0207264,80985,19585,
tt0824091,80638,34677,10423
tt0080215,96521,12190,24972
tt0066678,,9458,28376
tt2044056,251605,45571,17696
tt0424738,121021,8653,
tt0062548,,52252,19688
tt0280087,,311404,
tt0087220,,57371,
tt0096585,,57328,
tt0181221,,57360,
tt0202191,,57750,
tt0279555,,100695,
tt3255774,,128259,
tt0063914,255558,77276,82139
tt0082660,84999,5866,23348
tt5774280,,109479,50432
tt5108688,309409,90570,40705
tt2903346,,233356,70816
tt4040530,321612,69090,24375
tt8362844,85036,85036,
tt9348732,,83993,
tt10286802,,88762,
tt12785720,399987,106541,49382
tt13727412,,115018,
tt9569546,377886,99617,46327
tt12127974,,105925,50345
tt14668192,,126531,55443
tt4198042,,77212,40477
tt7623616,,75210,28888
tt23183618,401593,226216,69329
tt0462094,,30645,33040
tt11952226,,102233,
tt0271330,,70162,
tt0174428,,26686,26831
tt0355121,,212576,
tt13268674,,245660,
tt2913010,,271595,
tt0273399,251515,228723,
tt2229470,,296904,
tt0297570,,235264,
tt0222589,,287096,
tt0205706,,216076,
tt0332946,,212969,
tt28556265,,318524,
tt0875946,,304627,
tt0365414,,248442,
tt4138414,,300430,
tt0168409,,154691,
tt2555406,267840,323914,22315
tt5270484,316159,286044,8582
tt4153774,302803,219301,
tt4624930,296091,286048,3410
tt4045340,,130778,5455
tt0327267,,214551,
tt1363196,,214551,
tt3037862,312460,126721,
tt0205119,,243858,
tt6526530,,158642,
tt7689038,,95832,
tt8154598,,219422,
tt5447878,337556,156785,
tt10579702,,274533,
tt9310372,,91290,42770
tt9850952,,95670,41059
tt6964748,,99799,44168
tt7395586,,198205,47367
tt0078629,,225611,84303
tt12531492,,99655,45922
tt0041005,,283374,
tt11652598,,157144,
tt0350445,,201469,
tt15006772,397228,119854,
tt1946559,,206227,
tt15237514,,308464,
tt15366796,,156554,67234
tt15381618,,138907,
tt20724990,,197107,
tt21103686,,205771,63000
tt16437242,,209725,66459
tt23018080,,209441,
tt16283804,421649,240667,59243
tt23022276,426382,213134,64795
tt10112282,,211269,64387
tt26625599,,220709,
tt15550706,429174,218541,77388
tt10345822,,224752,
tt27898248,,227938,
tt18988144,420605,202894,62938
tt16277846,,222288,60889
tt11116780,,239946,67534
tt27943492,,226564,68883
tt27613238,,232937,89381
tt28254776,,234339,69621
tt27990867,,234725,73305
tt21072822,,232319,63511
tt29267609,,275407,81789
tt27412343,,224744,
tt32499731,449950,254071,88441
tt8599532,450633,255661,77427
tt33384157,,272369,
tt18225192,426635,157434,60445
tt30068042,452537,259730,78965
tt31186319,438710,245782,
tt31429675,446472,246992,78184
tt31701210,450114,254498,
tt29518242,,240765,
tt32606081,,244015,
tt26678932,434779,251939,68664
tt33097843,,262936,79977
tt34245419,,275440,
tt29011445,439277,234310,71074
tt34754235,,276222,
tt32386301,,254701,77128
tt15295490,,155056,59979
tt32559610,450932,256317,77625
tt30222453,,248210,
tt31180109,,271829,79676
tt6151526,451143,256711,77768
tt32252675,,275724,80542
tt32367823,455626,293542,
tt38353551,,281013,87661
tt28675270,,239239,
tt30982871,,252557,
tt30318518,442998,241007,71974
tt1459309,371948,240251,
tt31221478,,246027,87616
tt37762739,,302723,87953
tt32118303,,245287,
tt39133077,,296523,85602
tt38568136,,301940,89993
tt21383124,422875,204577,63262
tt25505780,,226940,
tt36849388,,290884,88427
tt0995832,82109,17035,1240
tt0089870,250857,77204,
tt0286397,73669,12152,8521
tt0071058,175621,74270,
tt1091234,82914,8823,4317
tt2310393,257128,91998,9018
tt0192879,,40542,
tt0810722,79419,260,5270
tt0077060,74876,13466,15493
tt0385372,,76815,
tt0461071,76083,1160,36887
tt0271898,,74369,
tt0457648,316097,96457,
tt0090446,294077,27432,
tt1078298,81527,14633,37938
tt0149441,362779,39634,
tt0078509,,21183,50791
tt0112538,102271,5165,
tt0087079,,20765,
tt0809732,,36916,
tt1194476,,101647,
tt0257885,252637,104286,
tt0071026,,15539,36332
tt0088611,256546,15776,53881
tt0450892,201711,50646,
tt0065292,,13814,36381
tt0181658,270386,45400,54121
tt2602070,265813,52158,16391
tt1501108,122731,52164,19693
tt0078705,129081,232297,
tt0075509,209861,198164,70555
tt0082347,,49239,
tt0241114,270644,13635,48482
tt0083498,267401,30214,
tt0072592,,23013,
tt0493330,,81482,
tt1173928,288646,138912,
tt2787764,288905,82570,41212
tt0291656,251045,21459,
tt0480498,,75654,
tt6660456,,74439,22697
tt6040674,337749,74140,22389
tt5596468,334810,72746,17307
tt0377222,268073,114631,
tt7317178,340504,80145,35562
tt7701694,337829,75867,34669
tt0129681,,74144,56937
tt13212730,,104480,
tt7475940,337280,74767,
tt11761132,,97693,46006
tt12590266,384541,105248,48945
tt1998372,,128095,56099
tt14118056,,132548,57389
tt14671790,,126526,55441
tt18602688,417703,195054,61773
tt0090439,,46301,
tt6027100,,94839,
tt25389602,,209799,71167
tt0163926,,30233,
tt0094476,,31002,
tt0421576,,52445,62153
tt28753811,,232668,86865
tt33246338,,229560,
tt3673346,,293001,47900
tt11136148,,118570,51486
tt33305625,,262847,
tt6065230,,77402,48433
tt13843380,403657,131936,
tt33241853,,262281,87091
tt1795747,313257,204722,
tt2472450,,117217,
tt0217924,,218288,
tt0167710,,96184,
tt0245600,,314358,
tt0244337,,312842,
tt1104028,,195861,
tt0224881,,313679,
tt0222537,,207307,
tt0368516,,218821,
tt0380965,,230764,
tt0209632,,282144,
tt2789236,,91132,
tt6220968,,295541,
tt0338624,,282825,
tt4325992,311425,98031,
tt5304672,,221346,
tt0435121,,218705,
tt8309422,,286335,
tt4711356,301385,207335,4266
tt4606806,,279233,
tt33397821,,271785,
tt5684826,,221939,
tt0449804,,239349,
tt6035722,,278290,
tt7221380,,220248,
tt6703780,,95765,
tt9569338,,85412,40257
tt9284182,,84593,39845
tt10357596,,89542,
tt10044800,,93204,43981
tt10381924,,96492,
tt8784324,377355,99864,46285
tt11053426,,119815,53687
tt15361392,,230542,
tt14350234,,156866,60296
tt12762512,,106116,49234
tt14128936,,222572,
tt20102374,,234928,
tt22248714,,202802,
tt22055232,,210971,
tt14273908,,212930,
tt21764074,,213194,64593
tt22228004,,157535,
tt14551740,,123473,55413
tt19868542,,207467,63844
tt11862812,429164,218131,46435
tt17677860,415738,156933,60310
tt23333104,,209073,
tt28309843,444432,242431,83520
tt27286300,,223709,
tt31646762,,246881,
tt27040867,402324,217735,58337
tt12998090,,237407,
tt22789126,,209310,64653
tt21613402,,226807,73365
tt27759189,,227374,69158
tt30749514,429254,217045,67211
tt27519661,,209334,
tt14466446,,238128,54407
tt28466970,,196857,65892
tt27488151,,169593,
tt13332622,421288,240920,62601
tt26450613,,215072,73612
tt22751192,,212218,64381
tt26218826,443490,242394,74212
tt30488515,,241793,
tt21855884,,208302,
tt0199250,,201498,
tt29614148,,237964,75909
tt31495377,451584,279603,75010
tt27712032,451422,257207,77626
tt27762425,452589,260877,78758
tt32138492,,252318,
tt32305970,,253715,
tt24991604,,216510,
tt30975092,446934,245628,80564
tt33091601,,270823,79678
tt33332566,449866,253946,
tt3111858,,256628,
tt22865820,,275534,
tt33558785,457056,273289,
tt28478296,,274218,
tt27739990,449916,246212,68696
tt28081900,439780,228701,71425
tt30810264,,251687,
tt38004042,386437,299126,
tt30218223,,271041,87379
tt34779099,,278274,86886
tt34347006,,242682,
tt38838179,469967,304795,
tt34719392,457055,277752,81007
tt36150795,,305017,
tt37610484,,300594,87502
tt28106758,,249760,
tt35046984,,278275,76656
tt20159044,,156675,
tt35725243,,285012,
tt2110634,317595,137199,
tt0222597,,207455,
tt0201379,,282777,
tt0224942,,217195,
tt1741688,,246623,
tt1587710,,207543,53209
tt0189299,,305281,
tt0416439,84458,206117,
tt0781542,,223439,
tt0266144,,316082,
tt0219436,,216534,
tt1033178,,290590,
tt5282098,,235040,
tt0221767,,209886,65424
tt1071375,,218785,
tt0214378,,209885,
tt0209571,,282858,
tt0209650,,220828,
tt0209662,,279858,
tt0229917,,211949,
tt0209567,,282386,
tt6183266,,221932,
tt6278360,,223378,
tt0324806,,319198,
tt5076498,,206334,
tt1920093,,209283,
tt10929792,,219500,
tt8447844,,208995,47881
tt9174116,,207372,59190
tt23635250,424372,211261,63079
tt16452902,,157297,60397
tt3329512,,250875,
tt15537894,,153864,
tt8726102,422799,206903,63272
tt14597982,,199925,
tt26914529,,206572,67484
tt22485624,,214269,
tt23846868,,215315,
tt22640400,,212457,64591
tt24828460,,210228,
tt25437310,,230954,
tt26693752,,214529,
tt29731648,441832,238814,84165
